SampleID	landscape	frag_unique_ID	fragment	Final_Bd_Load_log	Presence_Bd	Campanha	Data	Julian_date	species	Developmental_Mode	Season	Latitude	Longitude	GPS_UTM	Den_Dre	frag_percent_Dre	Tipo_drenagem	Ndrena	frag_Denborda	DenFrag	DenAPP	TamFrag_m2	frag_Split_pond	frag_Split_Stream_2nd	land_percent_CobVeg	percent_APP	percent_Frgmentos	land_DenBorda	DenFrag_2	DenAPP_2	N_Frag	land_Den_Dre_2	land_percent_Dre	percent_m_agua	percent_Dren_APP	Den_Dre_APP	land_ENND_Frag	ENND_APP	family	Landsc_ID	type	species_infection	type_season	reads_contam_removed	reads_contam_removed_005keep	rarefy_keep	observed_otus	faith_pd	pielou_e	shannon	unweighted_pc1_all	unweighted_pc2_all	weighted_pc1_all	weighted_pc2_all	bc_disper	jaccard_disper	Load_SQR	Julian_Date	Tam_Frag_Log	Residual_Final_Bd_Load_log	AntiFungal_Richness	TotalAntiFungal	Propor_TotalAntiFungal
RM713	SLP	E	F5	2.604032068	1	2	1/15/2019	19015	Ischnocnema henselli	TD	CHUVOSA	-23269650	-45378530	23K 461284 7426579	35.1137	22.0904	Npermanente	1	112.7407	92.5902	20.1505	145944	2289.1775	216.34	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Brachycephalidae	1	fragmented	Ischnocnema henselli1	fragmentedCHUVOSA	11971	11321	1	163	14.3387875	0.371381585	2.72918231	-0.025094549	0.182302434	-0.003777519	-0.191453449	0.584512338	0.604529351	20.0205015	117	5.164186245	0.604641345	82	1750	0.875
RM714	SLP	D	F4	0	0	2	1/16/2019	19016	Boana faber	AL	CHUVOSA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedCHUVOSA	27537	27315	1	51	6.187256219	0.59209545	3.358617236	0.367454565	0.116053832	0.074650618	0.035375692	0.719328038	0.684415454	0	118	6.77531475	NA	38	1946	0.973
RM720	SLP	D	F4	0	0	2	1/16/2019	19016	Boana faber	AL	CHUVOSA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedCHUVOSA	6534	3628	1	202	15.78745457	0.834811895	6.393166044	0.070663285	-0.10355105	-0.102696281	0.155178842	0.651220083	0.62170862	0	118	6.77531475	NA	95	1356	0.678
RM724	SLP	D	F4	0	0	2	1/16/2019	19016	Boana faber	AL	CHUVOSA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedCHUVOSA	38585	21372	1	172	17.83111397	0.782803299	5.813304551	0.011055125	-0.002876341	-0.091502563	0.098064479	0.686667986	0.625493948	0	118	6.77531475	NA	81	1169	0.5845
RM725	SLP	D	F4	0	0	2	1/16/2019	19016	Boana faber	AL	CHUVOSA	-23215891	-45276012	23K 471759 7432554	57.1461	43.1596	Npermanente	8	392.7569	187.7072	205.0497	5960940	582.435	0	18.68	4.96	13.72	97.579	57.55	40.01	2993	2.26	95.1	0.05	4.6542	18.5184	44.08	59.97	Hylidae	1	fragmented	Boana faber0	fragmentedCHUVOSA	3920	2570	1	172	15.20897556	0.79479136	5.902331067	0.111691604	-0.076805681	-0.127609179	0.091480393	0.672432106	0.619655693	0	118	6.77531475	NA	101	1642	0.821
RM728	BANANAL	G	F2	0	0	2	1/17/2019	19017	Haddadus binotatus	TD	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	8957	5977	1	319	24.46366951	0.851936741	7.085909392	-0.2171701	0.095410952	0.007161811	0.098860407	0.567258572	0.566641892	0	119	5.193583706	NA	141	1415	0.7075
RM729	BANANAL	G	F2	0	0	2	1/17/2019	19017	Haddadus binotatus	TD	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	8874	6559	1	341	27.13063986	0.800289924	6.733341657	-0.230222596	0.045078126	-0.005771362	0.075625697	0.547227487	0.565418591	0	119	5.193583706	NA	139	1450	0.725
RM730	BANANAL	G	F2	0	0	2	1/17/2019	19017	Haddadus binotatus	TD	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	7774	4847	1	300	25.58755572	0.878553312	7.229455915	-0.206922331	0.036222152	-0.023074005	0.127182863	0.589010264	0.575837463	0	119	5.193583706	NA	132	1281	0.6405
RM731	BANANAL	G	F2	0	0	2	1/17/2019	19017	Haddadus binotatus	TD	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	14083	10652	1	318	26.49883838	0.792362786	6.586819096	-0.232061947	0.069480212	0.208561746	0.187354887	0.603602063	0.565167799	0	119	5.193583706	NA	130	1464	0.732
RM732	BANANAL	G	F2	0	0	2	1/17/2019	19017	Haddadus binotatus	TD	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	13076	8940	1	356	27.22895073	0.883567321	7.488881084	-0.23549714	0.066990539	-0.025203394	0.189231579	0.57640221	0.564650608	0	119	5.193583706	NA	146	1302	0.651
RM734	BANANAL	G	F2	0.347286064	1	2	1/17/2019	19017	Boana faber	AL	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber1	fragmentedCHUVOSA	18434	16604	1	116	10.98674687	0.66582126	4.56618955	0.202034635	0.084478255	-0.078274396	0.018774071	0.655769484	0.651156017	1.106695458	119	5.193583706	-1.304051815	83	1915	0.9575
RM741	BANANAL	G	F2	0	0	2	1/17/2019	19017	Boana faber	AL	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	27479	21731	1	138	14.63250494	0.525161805	3.733125536	0.124499191	0.003074617	-0.019637762	0.230831423	0.712861712	0.656852381	0	119	5.193583706	NA	70	1731	0.8655
RM742	BANANAL	G	F2	0	0	2	1/17/2019	19017	Boana faber	AL	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	17772	14985	1	178	15.77195894	0.752211698	5.623334136	0.06373405	-0.013050894	-0.118306072	0.12194933	0.610201462	0.603760974	0	119	5.193583706	NA	105	1650	0.825
RM744	BANANAL	G	F2	0	0	2	1/17/2019	19017	Boana faber	AL	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	10828	9622	1	45	7.923971647	0.552733543	3.035531417	0.307831011	-0.025009224	-0.16839556	-0.060100858	0.729801854	0.713312346	0	119	5.193583706	NA	25	1058	0.529
RM745	BANANAL	G	F2	0	0	2	1/17/2019	19017	Rhinella ornata	AL	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Bufonidae	2	fragmented	Rhinella ornata0	fragmentedCHUVOSA	21134	18207	1	92	9.414255083	0.259905258	1.695508054	0.25492236	-0.004171908	0.853831003	-0.129918787	0.714799774	0.670970809	0	119	5.193583706	NA	57	312	0.156
RM746	BANANAL	G	F2	0	0	2	1/17/2019	19017	Rhinella ornata	AL	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Bufonidae	2	fragmented	Rhinella ornata0	fragmentedCHUVOSA	3924	2470	1	56	8.509158291	0.641123745	3.723233136	0.277771866	0.159146681	0.082618831	0.15125472	0.741978269	0.728835497	0	119	5.193583706	NA	38	1393	0.6965
RM747	BANANAL	G	F2	0	0	2	1/17/2019	19017	Rhinella ornata	AL	CHUVOSA	-22655428	-44303709	23K 571538 7494456	95.5077	32.1452	Npermanente	4	238.8479	152.6893	86.1586	156165	692.68	306.4775	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Bufonidae	2	fragmented	Rhinella ornata0	fragmentedCHUVOSA	7024	6347	1	221	18.79594348	0.622580703	4.848597849	-0.050877655	0.043786982	0.546575571	0.200284387	0.64453444	0.580157956	0	119	5.193583706	NA	111	1006	0.503
RM749	BANANAL	F	F1	0	0	2	1/18/2019	19018	Boana faber	AL	CHUVOSA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	11709	7901	1	33	5.366770094	0.756851772	3.81785863	0.306585122	0.041479872	0.160244382	-0.145950168	0.769233944	0.768786731	0	120	5.115570575	NA	9	190	0.095
RM750	BANANAL	F	F1	0	0	2	1/18/2019	19018	Boana faber	AL	CHUVOSA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	2901	2202	1	93	10.1822363	0.502217325	3.284078848	0.27155875	-0.009341282	-0.121390447	-0.074817062	0.707393636	0.67737195	0	120	5.115570575	NA	50	1825	0.9125
RM751	BANANAL	F	F1	0	0	2	1/18/2019	19018	Boana faber	AL	CHUVOSA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	14061	13290	1	75	7.862406213	0.332247402	2.069508827	0.335887596	0.027131933	-0.120166758	-0.110916423	0.673694301	0.685013443	0	120	5.115570575	NA	47	1955	0.9775
RM757	BANANAL	F	F1	0	0	2	1/18/2019	19018	Rhinella ornata	AL	CHUVOSA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Bufonidae	2	fragmented	Rhinella ornata0	fragmentedCHUVOSA	16779	15878	1	162	13.09863733	0.623212567	4.574286764	0.078324773	0.113134049	-0.098573294	-0.016687778	0.659142605	0.621340932	0	120	5.115570575	NA	110	1899	0.9495
RM758	BANANAL	F	F1	0	0	2	1/18/2019	19018	Rhinella ornata	AL	CHUVOSA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Bufonidae	2	fragmented	Rhinella ornata0	fragmentedCHUVOSA	19625	19362	1	43	5.119497966	0.391021077	2.12178389	0.427346175	0.08873294	0.32317812	0.134046456	0.75088768	0.71929836	0	120	5.115570575	NA	36	1920	0.96
RM759	BANANAL	F	F1	0	0	2	1/18/2019	19018	Haddadus binotatus	TD	CHUVOSA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	11503	11205	1	95	10.53751738	0.651794382	4.282194978	0.134487969	0.123855888	-0.063484808	-0.07389817	0.648368158	0.647310661	0	120	5.115570575	NA	56	1921	0.9605
RM760	BANANAL	F	F1	0	0	2	1/18/2019	19018	Haddadus binotatus	TD	CHUVOSA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	8605	8208	1	144	13.33272672	0.682518072	4.893603387	0.016990595	0.103272111	0.005978343	-0.037317014	0.612769268	0.605809918	0	120	5.115570575	NA	85	1882	0.941
RM761	BANANAL	F	F1	0	0	2	1/18/2019	19018	Haddadus binotatus	TD	CHUVOSA	-22700397	-44295645	23K 572343 7489474	13.1087	34.5579	Npermanente	2	234.2893	140.4716	93.8177	130488	1774.9575	308.5975	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	20051	19465	1	109	10.56691881	0.65268015	4.41745956	0.153570556	0.121486765	-0.040020344	-0.076807226	0.633303666	0.628738758	0	120	5.115570575	NA	72	1913	0.9565
RM762	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	19000	14332	1	157	14.20829308	0.78525041	5.728103936	0.094413148	-0.094397238	-0.097801941	0.210696969	0.684809959	0.644084621	0	121	5.21111787	NA	76	1508	0.754
RM764	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	3074	2182	1	166	16.03330513	0.682870781	5.036198934	-0.01829697	-0.00245139	-0.08417687	0.046956378	0.635329034	0.617281658	0	121	5.21111787	NA	88	1673	0.8365
RM767	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	4390	3379	1	142	14.41953245	0.578548828	4.136477813	0.078016008	0.009304361	-0.044116223	0.159218202	0.687690338	0.637305402	0	121	5.21111787	NA	77	1201	0.6005
RM769	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	4408	3110	1	177	16.20741958	0.781204582	5.833727675	0.020048792	-0.061262323	-0.121004648	0.115925157	0.65663777	0.61894941	0	121	5.21111787	NA	97	1603	0.8015
RM771	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	5610	3192	1	227	22.07903902	0.856322595	6.702050307	-0.137383458	-0.025683918	-0.085685333	0.213891777	0.632613715	0.60470402	0	121	5.21111787	NA	106	1352	0.676
RM772	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	13100	11025	1	148	14.01728918	0.74198187	5.34928369	0.196788983	-0.119882225	-0.125874036	0.136437083	0.690771964	0.665582051	0	121	5.21111787	NA	73	1362	0.681
RM773	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	2496	2146	1	93	9.014926014	0.682391549	4.46226671	0.314304974	-0.054979887	-0.110676127	-0.002137256	0.674219146	0.666139215	0	121	5.21111787	NA	58	1647	0.8235
RM774	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	6667	6281	1	76	10.20883305	0.470922904	2.942292169	0.270027697	-0.090786123	-0.032534206	0.189248226	0.708888538	0.679486744	0	121	5.21111787	NA	48	809	0.4045
RM775	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	14573	13345	1	78	10.13639283	0.337302817	2.120083872	0.245392882	-0.08763891	-0.066541453	0.065712204	0.728309479	0.680131848	0	121	5.21111787	NA	42	1461	0.7305
RM776	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	2952	2113	1	169	14.68925882	0.753878851	5.579366484	0.065130947	-0.019989407	-0.105064832	0.075227726	0.648782137	0.635517862	0	121	5.21111787	NA	88	1455	0.7275
RM777	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	26614	26405	1	39	5.772626507	0.336807418	1.780162676	0.40427806	0.042891304	-0.037624942	0.156574154	0.753188164	0.700421412	0	121	5.21111787	NA	27	144	0.072
RM778	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	28972	27291	1	81	9.942075916	0.430801532	2.731217091	0.250560967	0.008939874	-0.049335359	0.049297521	0.696227704	0.673455561	0	121	5.21111787	NA	54	1955	0.9775
RM780	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	13167	11185	1	112	10.83869821	0.659884861	4.492070459	0.27514558	0.03489646	-0.119563625	-0.037155057	0.717891862	0.662438913	0	121	5.21111787	NA	71	872	0.436
RM781	BANANAL	H	F3	0	0	2	1/19/2019	19019	Boana faber	AL	CHUVOSA	-22699451	-44356295	23K 566114 7489607	36.5815	8.775	Npermanente	1	165.7106	135.3728	30.3378	162599	1131.31	169.8925	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	28706	27771	1	60	7.308892833	0.472773486	2.792621256	0.349414178	0.079488221	-0.007229849	-0.08626777	0.720090016	0.689980671	0	121	5.21111787	NA	48	1951	0.9755
RM782	BANANAL	J	F5	0	0	2	1/20/2019	19020	Boana faber	AL	CHUVOSA	-22727935	-44296780	23K 572212 7486426	33.9315	24.6418	Npermanente	4	222.0523	114.2129	107.8394	279906	1937.35	203.795	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	15666	12403	1	180	15.02178483	0.665740254	4.987628182	0.025871915	-0.069127351	-0.109223475	0.060111662	0.615140811	0.616252821	0	122	5.447012208	NA	84	1549	0.7745
RM784	BANANAL	J	F5	0	0	2	1/20/2019	19020	Rhinella ornata	AL	CHUVOSA	-22727935	-44296780	23K 572212 7486426	33.9315	24.6418	Npermanente	4	222.0523	114.2129	107.8394	279906	1937.35	203.795	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Bufonidae	2	fragmented	Rhinella ornata0	fragmentedCHUVOSA	10149	8174	1	339	24.52158355	0.80716882	6.784368117	-0.203563195	0.009001656	0.105094439	0.113885774	0.565390882	0.549356168	0	122	5.447012208	NA	141	1288	0.644
RM785	BANANAL	J	F5	0	0	2	1/20/2019	19020	Haddadus binotatus	TD	CHUVOSA	-22727935	-44296780	23K 572212 7486426	33.9315	24.6418	Npermanente	4	222.0523	114.2129	107.8394	279906	1937.35	203.795	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	6515	5843	1	191	14.61161472	0.68528416	5.192691951	0.021491029	-0.003418732	0.021459419	0.068465127	0.607086485	0.57633787	0	122	5.447012208	NA	102	1719	0.8595
RM787	BANANAL	J	F5	0	0	2	1/20/2019	19020	Haddadus binotatus	TD	CHUVOSA	-22727935	-44296780	23K 572212 7486426	33.9315	24.6418	Npermanente	4	222.0523	114.2129	107.8394	279906	1937.35	203.795	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Craugastoridae	2	fragmented	Haddadus binotatus0	fragmentedCHUVOSA	15072	14712	1	88	9.148263361	0.482311932	3.115460943	0.253578447	0.07272778	-0.110756468	-0.083916027	0.690250044	0.650385016	0	122	5.447012208	NA	54	1818	0.909
RM791	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	8662	6329	1	221	19.59858842	0.795328268	6.193939054	-0.006772223	-0.058927348	-0.104083183	0.10345729	0.646334966	0.615009928	0	123	4.926208639	NA	100	1146	0.573
RM792	BANANAL	I	F4	0	0	2	1/21/2019	19021	Boana faber	AL	CHUVOSA	-22673658	-44335691	23K 568243 7492453	34.5228	37.3882	Npermanente	4	168.7484	93.041	75.7074	84374	1193.865	159.6875	24.93	8.04	16.89	134.76	75.54	59.22	5270	2.43	95.59	0.03	7.7765	30.2375	35.16	46.31	Hylidae	2	fragmented	Boana faber0	fragmentedCHUVOSA	6852	5148	1	175	16.77850453	0.656930167	4.894925361	0.032159112	0.075040855	-0.087310215	-0.016761189	0.663460403	0.622870916	0	123	4.926208639	NA	88	1623	0.8115
